node_id,node_name,field_ordinal,field_alias,expression,source_table,source_field,is_computed
195,ВТ_Суммы_ПР_дляВС,10,ПериодРасчетаВС,"ВЫБОР
    	КОГДА ВТ_СхемыПенсионныхСчетов.ДатаВыплатногоПериода <> ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
    		ТОГДА ВТ_СхемыПенсионныхСчетов.ДатаВыплатногоПериода
    	КОГДА ВТ_СхемыПенсионныхСчетов.ДатаНакопительногоПериода <> ДАТАВРЕМЯ(1, 1, 1, 0, 0, 0)
    		ТОГДА ВТ_СхемыПенсионныхСчетов.ДатаНакопительногоПериода
	КОНЕЦ",,,true
195,ВТ_Суммы_ПР_дляВС,11,ТипПенсии,ВТ_СхемыПенсионныхСчетов.ТипПенсии,ВТ_СхемыПенсионныхСчетов,ТипПенсии,false
195,ВТ_Суммы_ПР_дляВС,12,ПериодВыплаты,ВТ_Схемы_Свойства.ПериодВыплаты,ВТ_Схемы_Свойства,ПериодВыплаты,false
196,ВТ_СуммыКоэффициентыВС_предв,0,ПенсионныйСчет,ВТ_Суммы_ПР_дляВС.ПенсионныйСчет,ВТ_Суммы_ПР_дляВС,ПенсионныйСчет,false
196,ВТ_СуммыКоэффициентыВС_предв,1,ШаблонДоговора,ВТ_Суммы_ПР_дляВС.ШаблонДоговора,ВТ_Суммы_ПР_дляВС,ШаблонДоговора,false
196,ВТ_СуммыКоэффициентыВС_предв,2,Схема,ВТ_Суммы_ПР_дляВС.Схема,ВТ_Суммы_ПР_дляВС,Схема,false
196,ВТ_СуммыКоэффициентыВС_предв,3,ТипРезерва,ВТ_Суммы_ПР_дляВС.ТипРезерва,ВТ_Суммы_ПР_дляВС,ТипРезерва,false
196,ВТ_СуммыКоэффициентыВС_предв,4,ТипСуммы,ВТ_Суммы_ПР_дляВС.ТипСуммы,ВТ_Суммы_ПР_дляВС,ТипСуммы,false
196,ВТ_СуммыКоэффициентыВС_предв,5,ОстатокИсх,ВТ_Суммы_ПР_дляВС.ОстатокИсх,ВТ_Суммы_ПР_дляВС,ОстатокИсх,false
196,ВТ_СуммыКоэффициентыВС_предв,6,ПриоритетРасчетаВС,ВТ_Суммы_ПР_дляВС.ПриоритетРасчетаВС,ВТ_Суммы_ПР_дляВС,ПриоритетРасчетаВС,false
196,ВТ_СуммыКоэффициентыВС_предв,7,КоэффициентВС,"ВЫБОР ВТ_ПенсионныеДоговоры_Свойства.ПериодОхлажденияИстек
		КОГДА ИСТИНА
			ТОГДА ISNULL(уп_КоэффициентВыкупнойСтоимостиСрезПоследних.Коэффициент, 0)
				+ ЕСТЬNULL(ДоговорКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) 
				+ ЕСТЬNULL(ШаблонКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) 
				+ ЕСТЬNULL(СхемаКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0)
		ИНАЧЕ
			ВЫБОР 
				КОГДА ISNULL(уп_КоэффициентВыкупнойСтоимостиСрезПоследних.Коэффициент, 0)
					+ ЕСТЬNULL(ДоговорКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) 
					+ ЕСТЬNULL(ШаблонКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) 
					+ ЕСТЬNULL(СхемаКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) > 0
					ТОГДА 1
				ИНАЧЕ 0
			КОНЕЦ
	КОНЕЦ",,,true
196,ВТ_СуммыКоэффициентыВС_предв,8,БудущееКоэффициентВС,"ISNULL(уп_КоэффициентВыкупнойСтоимостиСрезПоследних.Коэффициент, 0) +
	ISNULL(БудущееДоговорКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) +
	ISNULL(БудущееШаблонКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0) +
	ISNULL(БудущееСхемаКоэфДляРасчетаВыкупныхСумм.Коэффициент, 0)",уп_КоэффициентВыкупнойСтоимостиСрезПоследних,Коэффициент,true
196,ВТ_СуммыКоэффициентыВС_предв,9,БудущееНачалоПериода,"ISNULL(БудущееДоговорКоэфДляРасчетаВыкупныхСумм.НачалоПериода, 0) +
    ISNULL(БудущееШаблонКоэфДляРасчетаВыкупныхСумм.НачалоПериода, 0) +
    ISNULL(БудущееСхемаКоэфДляРасчетаВыкупныхСумм.НачалоПериода, 0)",БудущееДоговорКоэфДляРасчетаВыкупныхСумм,НачалоПериода,true
196,ВТ_СуммыКоэффициентыВС_предв,10,Состояние,ВТ_Суммы_ПР_дляВС.Состояние,ВТ_Суммы_ПР_дляВС,Состояние,false
196,ВТ_СуммыКоэффициентыВС_предв,11,СостояниеДляРасчета,ВТ_Суммы_ПР_дляВС.СостояниеДляРасчета,ВТ_Суммы_ПР_дляВС,СостояниеДляРасчета,false
196,ВТ_СуммыКоэффициентыВС_предв,12,КоличествоЛет,ВТ_Суммы_ПР_дляВС.КоличествоЛет,ВТ_Суммы_ПР_дляВС,КоличествоЛет,false
196,ВТ_СуммыКоэффициентыВС_предв,13,ПериодРасчетаВС,ВТ_Суммы_ПР_дляВС.ПериодРасчетаВС,ВТ_Суммы_ПР_дляВС,ПериодРасчетаВС,false
197,ДоговорКоэфДляРасчетаВыкупныхСумм,0,СхемаДоговор,уп_КоэффициентыДляРасчетаВыкупныхСумм.СхемаДоговор,уп_КоэффициентыДляРасчетаВыкупныхСумм,СхемаДоговор,false
197,ДоговорКоэфДляРасчетаВыкупныхСумм,1,Состояние,уп_КоэффициентыДляРасчетаВыкупныхСумм.Состояние,уп_КоэффициентыДляРасчетаВыкупныхСумм,Состояние,false
197,ДоговорКоэфДляРасчетаВыкупныхСумм,2,ТипРезерва,уп_КоэффициентыДляРасчетаВыкупныхСумм.ТипРезерва,уп_КоэффициентыДляРасчетаВыкупныхСумм,ТипРезерва,false
197,ДоговорКоэфДляРасчетаВыкупныхСумм,3,ТипСуммы,уп_КоэффициентыДляРасчетаВыкупныхСумм.ТипСуммы,уп_КоэффициентыДляРасчетаВыкупныхСумм,ТипСуммы,false
197,ДоговорКоэфДляРасчетаВыкупныхСумм,4,НачалоПериода,уп_КоэффициентыДляРасчетаВыкупныхСумм.НачалоПериода,уп_КоэффициентыДляРасчетаВыкупныхСумм,НачалоПериода,false
197,ДоговорКоэфДляРасчетаВыкупныхСумм,5,КонецПериода,уп_КоэффициентыДляРасчетаВыкупныхСумм.КонецПериода,уп_КоэффициентыДляРасчетаВыкупныхСумм,КонецПериода,false
197,ДоговорКоэфДляРасчетаВыкупныхСумм,6,ВидРасторжения,уп_КоэффициентыДляРасчетаВыкупныхСумм.ВидРасторжения,уп_КоэффициентыДляРасчетаВыкупныхСумм,ВидРасторжения,false
197,ДоговорКоэфДляРасчетаВыкупныхСумм,7,ВариантыРасчета,уп_КоэффициентыДляРасчетаВыкупныхСумм.ВариантыРасчета,уп_КоэффициентыДляРасчетаВыкупныхСумм,ВариантыРасчета,false
197,ДоговорКоэфДляРасчетаВыкупныхСумм,8,Коэффициент,уп_КоэффициентыДляРасчетаВыкупныхСумм.Коэффициент,уп_КоэффициентыДляРасчетаВыкупныхСумм,Коэффициент,false
197,ДоговорКоэфДляРасчетаВыкупныхСумм,9,ДействияПоОстаткам,уп_КоэффициентыДляРасчетаВыкупныхСумм.ДействияПоОстаткам,уп_КоэффициентыДляРасчетаВыкупныхСумм,ДействияПоОстаткам,false
197,ДоговорКоэфДляРасчетаВыкупныхСумм,10,ВыплачиватьВНачале,уп_КоэффициентыДляРасчетаВыкупныхСумм.ВыплачиватьВНачале,уп_КоэффициентыДляРасчетаВыкупныхСумм,ВыплачиватьВНачале,false
197,ДоговорКоэфДляРасчетаВыкупныхСумм,11,ПересчитыватьНаДатуСмерти,уп_КоэффициентыДляРасчетаВыкупныхСумм.ПересчитыватьНаДатуСмерти,уп_КоэффициентыДляРасчетаВыкупныхСумм,ПересчитыватьНаДатуСмерти,false
198,ШаблонКоэфДляРасчетаВыкупныхСумм,0,СхемаДоговор,уп_КоэффициентыДляРасчетаВыкупныхСумм.СхемаДоговор,уп_КоэффициентыДляРасчетаВыкупныхСумм,СхемаДоговор,false
198,ШаблонКоэфДляРасчетаВыкупныхСумм,1,Состояние,уп_КоэффициентыДляРасчетаВыкупныхСумм.Состояние,уп_КоэффициентыДляРасчетаВыкупныхСумм,Состояние,false
198,ШаблонКоэфДляРасчетаВыкупныхСумм,2,ТипРезерва,уп_КоэффициентыДляРасчетаВыкупныхСумм.ТипРезерва,уп_КоэффициентыДляРасчетаВыкупныхСумм,ТипРезерва,false
198,ШаблонКоэфДляРасчетаВыкупныхСумм,3,ТипСуммы,уп_КоэффициентыДляРасчетаВыкупныхСумм.ТипСуммы,уп_КоэффициентыДляРасчетаВыкупныхСумм,ТипСуммы,false
198,ШаблонКоэфДляРасчетаВыкупныхСумм,4,НачалоПериода,уп_КоэффициентыДляРасчетаВыкупныхСумм.НачалоПериода,уп_КоэффициентыДляРасчетаВыкупныхСумм,НачалоПериода,false
198,ШаблонКоэфДляРасчетаВыкупныхСумм,5,КонецПериода,уп_КоэффициентыДляРасчетаВыкупныхСумм.КонецПериода,уп_КоэффициентыДляРасчетаВыкупныхСумм,КонецПериода,false
198,ШаблонКоэфДляРасчетаВыкупныхСумм,6,ВидРасторжения,уп_КоэффициентыДляРасчетаВыкупныхСумм.ВидРасторжения,уп_КоэффициентыДляРасчетаВыкупныхСумм,ВидРасторжения,false
198,ШаблонКоэфДляРасчетаВыкупныхСумм,7,ВариантыРасчета,уп_КоэффициентыДляРасчетаВыкупныхСумм.ВариантыРасчета,уп_КоэффициентыДляРасчетаВыкупныхСумм,ВариантыРасчета,false
198,ШаблонКоэфДляРасчетаВыкупныхСумм,8,Коэффициент,уп_КоэффициентыДляРасчетаВыкупныхСумм.Коэффициент,уп_КоэффициентыДляРасчетаВыкупныхСумм,Коэффициент,false
198,ШаблонКоэфДляРасчетаВыкупныхСумм,9,ДействияПоОстаткам,уп_КоэффициентыДляРасчетаВыкупныхСумм.ДействияПоОстаткам,уп_КоэффициентыДляРасчетаВыкупныхСумм,ДействияПоОстаткам,false
198,ШаблонКоэфДляРасчетаВыкупныхСумм,10,ВыплачиватьВНачале,уп_КоэффициентыДляРасчетаВыкупныхСумм.ВыплачиватьВНачале,уп_КоэффициентыДляРасчетаВыкупныхСумм,ВыплачиватьВНачале,false
